,Part_length,Carriageway width in m.,Year of construction /upgradation,Study Stretch Chainage,Avg Rain fall,Age of Pavement during Evalution Years ,MDD,OMC,LL,PL,PI,CBR,SCI,SN,MSN,CVPD,Actual PCI,evalution_year,evalution_month,evalution_quarter
1304,0.7120241522789001,3.760282278060913,2019.78955078125,0.45118895173072815,708.7024536132812,3.635416269302368,1.9304710626602173,10.195786476135254,28.853626251220703,18.828889846801758,9.788335800170898,5.4225006103515625,0.1435650736093521,2.9465062618255615,6.396296501159668,64.07088470458984,69.59870147705078,2022.938720703125,11.811481475830078,4.404613494873047
1305,0.6164373159408569,3.6520090103149414,2019.6856689453125,0.10426080226898193,781.6566772460938,2.6000938415527344,1.9016406536102295,9.920721054077148,31.178144454956055,18.208229064941406,14.301569938659668,5.300036907196045,0.28867438435554504,3.0734753608703613,6.46743631362915,48.85613250732422,68.81913757324219,2022.0684814453125,10.569815635681152,3.6781699657440186
1306,0.5149244070053101,3.6463282108306885,2019.7086181640625,-0.016307147219777107,898.2896118164062,2.544865369796753,1.8956339359283447,9.408726692199707,36.23273468017578,14.043023109436035,20.293359756469727,5.237026214599609,0.2966122627258301,3.012843370437622,6.413416862487793,51.26148986816406,60.62609100341797,2022.17041015625,9.615650177001953,3.2728965282440186
1307,0.65180504322052,3.7979683876037598,2019.61083984375,0.15664821863174438,723.2529296875,4.205793380737305,1.9389764070510864,10.248479843139648,25.263839721679688,17.537235260009766,8.070261001586914,5.507481575012207,0.1626797318458557,3.646695137023926,7.103081703186035,75.87742614746094,73.54309844970703,2023.7239990234375,8.097766876220703,2.9063525199890137
1308,0.7609541416168213,3.755049228668213,2019.8953857421875,0.3144988417625427,671.0881958007812,2.329599142074585,1.9629087448120117,10.375325202941895,23.755584716796875,19.205581665039062,6.270127773284912,5.488230228424072,0.1421354115009308,3.545570135116577,7.02659273147583,60.47275924682617,76.09928894042969,2022.4295654296875,7.516152381896973,2.5720632076263428
1309,0.4524194300174713,3.757657766342163,2018.68359375,0.3773137032985687,855.997314453125,4.779645919799805,2.0296244621276855,9.388961791992188,26.988630294799805,16.256023406982422,9.808479309082031,5.6657586097717285,0.16628050804138184,3.1727304458618164,6.649874210357666,80.30135345458984,74.27742767333984,2023.18212890625,6.87869930267334,2.58327054977417
1310,0.7607189416885376,3.7800097465515137,2020.150146484375,0.06677795946598053,674.57470703125,3.2616090774536133,1.9358196258544922,10.498438835144043,21.34270477294922,17.864818572998047,6.4132866859436035,5.516850471496582,0.25851282477378845,3.1723124980926514,6.581002712249756,64.13441467285156,75.86813354492188,2023.2166748046875,9.35078239440918,3.2130074501037598
1311,0.4500317871570587,3.777764081954956,2019.0238037109375,0.30748847126960754,868.5133666992188,3.683734655380249,1.9422156810760498,9.4782075881958,31.10526466369629,16.26461410522461,13.857284545898438,5.4954609870910645,0.20818187296390533,3.033292770385742,6.466588497161865,68.4209976196289,71.88721466064453,2022.6224365234375,6.994783878326416,2.563166379928589
1312,0.6656177639961243,3.7064199447631836,2019.6162109375,0.2326890081167221,720.7614135742188,2.999866485595703,1.8599815368652344,10.13469123840332,35.27696990966797,23.23141098022461,13.699859619140625,5.17126989364624,0.2013627141714096,3.041482448577881,6.407238483428955,62.76506042480469,73.50862121582031,2022.8333740234375,4.855794906616211,1.7713227272033691
1313,0.6485778093338013,3.7746574878692627,2019.6787109375,0.07384280860424042,749.1192016601562,3.633089303970337,1.9178498983383179,10.120104789733887,28.455066680908203,17.4840030670166,11.029048919677734,5.42246675491333,0.17491193115711212,3.734433174133301,7.134775161743164,74.67648315429688,70.9180679321289,2023.4505615234375,5.18940544128418,1.7742031812667847
1314,0.46463918685913086,3.7181663513183594,2018.8134765625,0.26778891682624817,837.7918701171875,3.8319082260131836,1.9825495481491089,9.476127624511719,29.651216506958008,17.145282745361328,10.756686210632324,5.573493003845215,0.21430882811546326,3.16306209564209,6.608295917510986,60.37006759643555,73.28797912597656,2022.473876953125,8.162115097045898,2.920844316482544
1315,0.6845201253890991,3.733384847640991,2019.7821044921875,0.17272734642028809,711.1671142578125,4.387614727020264,1.9253182411193848,10.26744270324707,25.93997573852539,18.611289978027344,8.638254165649414,5.466506004333496,0.2284243404865265,2.95278263092041,6.331310749053955,76.11521911621094,74.74658203125,2023.9527587890625,7.601313591003418,2.9618594646453857
1316,0.7593663930892944,3.764224052429199,2019.883056640625,0.35759004950523376,676.9934692382812,3.9859447479248047,1.9741692543029785,10.429428100585938,21.686901092529297,17.86871337890625,5.399476051330566,5.55863618850708,0.10107025504112244,3.271052122116089,6.737016677856445,78.56077575683594,68.33181762695312,2023.900634765625,7.326326847076416,2.853311061859131
1317,0.6245207786560059,3.7369871139526367,2019.96923828125,0.3252767026424408,844.30224609375,3.731052875518799,1.8729792833328247,9.734599113464355,36.24232864379883,16.17348861694336,19.952375411987305,5.192605018615723,0.14197754859924316,2.815436363220215,6.210083484649658,88.2732162475586,67.12894439697266,2023.8680419921875,2.662416934967041,0.922292172908783
1318,0.6559151411056519,3.769911527633667,2019.606201171875,0.4153611361980438,752.8330688476562,4.114650726318359,1.9670408964157104,10.092528343200684,26.12372589111328,17.001493453979492,9.907275199890137,5.515142440795898,0.12098769098520279,3.2053656578063965,6.670071601867676,85.14163208007812,68.29448699951172,2023.8841552734375,4.823396682739258,1.8086453676223755
1319,0.5208367705345154,3.7308294773101807,2018.8179931640625,0.33415934443473816,738.6361083984375,3.9971795082092285,1.8400429487228394,9.883414268493652,38.31459045410156,26.620887756347656,13.426634788513184,5.171205997467041,0.1956665813922882,2.849299669265747,6.199584007263184,64.3419189453125,72.38117980957031,2022.8221435546875,8.255435943603516,2.892667293548584
1320,0.6352995038032532,3.812448263168335,2019.4058837890625,0.3720133304595947,725.7705688476562,4.3182244300842285,1.9653691053390503,10.256124496459961,22.030736923217773,16.732574462890625,5.785918235778809,5.613941669464111,0.1568787693977356,3.4260823726654053,6.924337387084961,76.41012573242188,73.84786224365234,2023.4150390625,11.092076301574707,3.9541704654693604
1321,0.5457748770713806,3.736295223236084,2018.8570556640625,0.32150810956954956,702.3121337890625,3.2874343395233154,1.782719373703003,9.969676971435547,45.06684875488281,30.866596221923828,15.827897071838379,4.952413558959961,0.20919041335582733,2.8168468475341797,6.131869792938232,55.828575134277344,72.18295288085938,2022.3612060546875,5.772343158721924,2.0438315868377686
1322,0.7093945145606995,3.752889394760132,2019.9510498046875,0.4129684865474701,687.0929565429688,4.0033440589904785,1.9238438606262207,10.606215476989746,21.46773338317871,16.327388763427734,5.798681259155273,5.594297409057617,0.09687218815088272,3.027207612991333,6.469207286834717,75.3121566772461,66.77116394042969,2023.6864013671875,10.182764053344727,3.9996986389160156
1323,0.5884277820587158,3.730774402618408,2019.845458984375,0.19905678927898407,738.12939453125,3.544485569000244,1.8696088790893555,10.6577787399292,19.59173583984375,13.464484214782715,6.558287143707275,5.640742301940918,0.14948807656764984,2.9722561836242676,6.377817630767822,74.16244506835938,74.97825622558594,2023.35693359375,9.359222412109375,3.3780059814453125
1324,0.6383783221244812,3.7479758262634277,2019.577880859375,0.1830846518278122,740.9552612304688,3.7078664302825928,1.9551520347595215,10.144587516784668,24.39946174621582,17.681825637817383,7.864774703979492,5.555087566375732,0.18864724040031433,3.1964499950408936,6.63376522064209,69.26154327392578,74.91614532470703,2023.283203125,7.069788455963135,2.443882942199707
1325,0.5435898303985596,3.7528748512268066,2018.963134765625,0.4832116663455963,757.9308471679688,4.914488792419434,1.9050383567810059,9.823969841003418,34.71256637573242,23.076984405517578,11.90145206451416,5.320201396942139,0.14736725389957428,3.0281362533569336,6.4480791091918945,83.20069885253906,74.35682678222656,2023.569091796875,8.347620010375977,3.261711597442627
1326,0.5807770490646362,3.7060155868530273,2019.3697509765625,0.15504483878612518,801.9198608398438,3.8412654399871826,1.9814611673355103,9.737292289733887,27.850330352783203,17.112281799316406,10.768950462341309,5.519205570220947,0.20643799006938934,3.1464202404022217,6.57341194152832,69.09226989746094,70.62859344482422,2023.2158203125,5.679994583129883,2.132120132446289
1327,0.7338849306106567,3.779106378555298,2019.83935546875,0.29243016242980957,685.9530639648438,2.9194371700286865,1.8999450206756592,10.33203125,28.77506446838379,20.570079803466797,9.696378707885742,5.366645812988281,0.1453254669904709,3.0155835151672363,6.38601541519165,68.73393249511719,76.60636138916016,2023.1968994140625,3.4877114295959473,1.1870344877243042
1328,0.534042239189148,3.7557449340820312,2018.8280029296875,0.3300256133079529,693.6858520507812,4.913235664367676,1.7707059383392334,10.19591999053955,42.709068298339844,30.741174697875977,13.638781547546387,5.0028181076049805,0.1999715268611908,2.9250621795654297,6.199658393859863,78.7003402709961,71.41336822509766,2023.342529296875,10.657859802246094,4.047482013702393
1329,0.44299188256263733,3.75101900100708,2018.5892333984375,0.12178099155426025,780.9082641601562,4.843057632446289,1.886191487312317,9.773344993591309,35.611385345458984,23.25010108947754,11.590530395507812,5.339030742645264,0.0931946262717247,3.5826363563537598,6.9549078941345215,71.52350616455078,69.9607162475586,2023.0218505859375,10.347587585449219,3.7531609535217285
1330,0.43527573347091675,3.770190954208374,2018.777099609375,0.3455711901187897,879.2067260742188,4.115999221801758,1.9787955284118652,9.226640701293945,32.89759063720703,17.670080184936523,13.628813743591309,5.5168914794921875,0.2303169071674347,3.003178596496582,6.456021308898926,72.55569458007812,73.53399658203125,2022.7740478515625,4.9621195793151855,1.8550420999526978
1331,0.49013248085975647,3.7097442150115967,2019.4759521484375,0.028864307329058647,894.4512329101562,4.935863971710205,1.8919161558151245,9.515619277954102,37.82548904418945,16.02845573425293,20.610214233398438,5.27338171005249,0.1981382519006729,3.1196839809417725,6.544113636016846,106.82591247558594,59.65706253051758,2024.26416015625,4.293273448944092,1.391544222831726
1332,0.5364838242530823,3.7720718383789062,2019.4212646484375,0.36608821153640747,829.3163452148438,3.9564435482025146,1.8927028179168701,9.7603759765625,31.95206069946289,17.31397819519043,15.019713401794434,5.349505424499512,0.14056606590747833,2.9483742713928223,6.337095260620117,86.4388427734375,71.50454711914062,2023.48046875,3.0758585929870605,1.0773319005966187
1333,0.4697423279285431,3.737342357635498,2019.2823486328125,0.27122625708580017,852.056396484375,5.451709270477295,1.9023865461349487,9.86013126373291,28.943958282470703,13.901230812072754,13.880295753479004,5.5044989585876465,0.13456864655017853,2.6748623847961426,6.083781719207764,105.22850799560547,71.64441680908203,2024.5430908203125,5.258978843688965,2.068908929824829
1334,0.5641654133796692,3.742640256881714,2019.508544921875,0.12698622047901154,786.041259765625,4.4568190574646,1.8297444581985474,9.991766929626465,37.81184387207031,21.36374282836914,16.604463577270508,5.160959243774414,0.16141633689403534,3.212952136993408,6.577883720397949,77.44131469726562,63.27121353149414,2023.427001953125,9.724658012390137,3.6442747116088867
1335,0.536110520362854,3.7628467082977295,2019.32373046875,0.5551172494888306,772.060302734375,4.225100994110107,1.8809726238250732,10.07013988494873,31.293821334838867,19.95099449157715,12.691383361816406,5.356222152709961,0.12180352956056595,3.036780595779419,6.437646865844727,85.75133514404297,71.1910629272461,2023.560791015625,5.0778045654296875,1.997377634048462
1336,0.6029372215270996,3.7664878368377686,2019.765869140625,0.32726532220840454,817.1033935546875,3.9963228702545166,1.911141276359558,9.924945831298828,30.270715713500977,15.671578407287598,15.172204971313477,5.387953758239746,0.14241810142993927,2.9679369926452637,6.37789249420166,77.055419921875,64.39645385742188,2023.408447265625,10.17065143585205,3.7808611392974854
1337,0.45116791129112244,3.7473549842834473,2019.6197509765625,0.17009730637073517,793.9218139648438,2.980955123901367,1.8109495639801025,10.644000053405762,19.23473358154297,11.672977447509766,8.461466789245605,5.63180685043335,0.12624789774417877,3.0146141052246094,6.403708457946777,97.72073364257812,73.63471221923828,2023.6883544921875,1.686102271080017,0.38428303599357605
1338,0.655323326587677,3.800549030303955,2019.6492919921875,0.15858674049377441,727.4298706054688,3.8470325469970703,1.9486662149429321,10.218167304992676,24.172645568847656,16.7308292388916,7.666270732879639,5.5397419929504395,0.18141916394233704,3.5739777088165283,7.035247325897217,71.48277282714844,74.13423919677734,2023.4100341796875,8.489203453063965,3.0545663833618164
1339,0.6517057418823242,3.7340023517608643,2019.88037109375,0.31204256415367126,748.5985717773438,3.436441659927368,1.9041763544082642,10.252762794494629,25.01788902282715,15.980690956115723,10.342279434204102,5.489764213562012,0.08092667162418365,3.047947645187378,6.469579219818115,78.93961334228516,66.07006072998047,2023.572265625,4.424283981323242,1.459936499595642
1340,0.524109423160553,3.7776923179626465,2018.9964599609375,0.2539258599281311,745.1007690429688,4.113120079040527,1.823517084121704,9.985511779785156,41.14030075073242,26.4093074798584,14.385353088378906,5.16510009765625,0.2259325236082077,3.2452518939971924,6.611487865447998,81.21843719482422,76.50213623046875,2023.5096435546875,1.829696536064148,0.552315890789032
1341,0.489990770816803,3.731966733932495,2019.5025634765625,0.07109765708446503,887.0499267578125,4.556725025177002,1.9075348377227783,9.637360572814941,32.46844482421875,14.225935935974121,17.939470291137695,5.406102657318115,0.23660491406917572,2.9687094688415527,6.368129730224609,102.50365447998047,63.30683517456055,2024.093017578125,4.575613498687744,1.649744987487793
1342,0.6053996086120605,3.704110860824585,2019.9801025390625,0.2471977323293686,839.87939453125,3.94940447807312,1.8609061241149902,9.855984687805176,33.9627571105957,14.936769485473633,18.84976577758789,5.224350452423096,0.1788071244955063,2.6557252407073975,6.065350532531738,85.67407989501953,67.87921142578125,2023.8660888671875,6.14382266998291,2.141000509262085
1343,0.7422986030578613,3.70404052734375,2020.1243896484375,0.2748428285121918,679.5299072265625,3.772300958633423,1.9133224487304688,10.615815162658691,22.7802791595459,15.179536819458008,6.630329608917236,5.533853530883789,0.11935011297464371,2.6350297927856445,6.042254447937012,79.08563232421875,77.12438201904297,2024.260498046875,5.472867488861084,2.0261497497558594
